,full_name,link,description,stars,forks,watchers,keywords,source
19,youtube_downloader,https://github.com/gsidhu/youtube_downloader.git,Downloads audio tracks from YouTube playlists.,1,0,1,track+playlist+audio,GitHub
20,Mashed.mp3,https://github.com/soumyakhanna/Mashed.mp3.git,"Mashed.mp3 is an iOS application that creates beautiful visualizations based on a group’s music preferences. In this project, we utilize the Spotify API to authenticate users and extract tracks information from one of their albums named Mashed.mp3. Using API endpoints, we first extract playlists’ information, then Mashed.mp3 playlist ID, and the audio features of the tracks in the Mashed.mp3 playlist. These audio features are used in the Processing program to create varying visualizations. Currently, we have created four different visualizations based on the data we received.",1,2,1,track+playlist+audio,GitHub
21,JamBoard,https://github.com/MrAndrew/JamBoard.git,Web App that allows users to access Spotify to search for tracks and add them to a playlist on their Spotify account. Also added audio features filter options for searching for tracks meeting certain criteria.,1,0,1,track+playlist+audio,GitHub
22,jamlister,https://github.com/whitperson/jamlister.git,"“Best Ever Live Version” (aka ""Jamlister"") is rails app I built for curating the best versions of live concert audio. Users can upload or link to their favorite live tracks by providing their own audio, or they can take advantage of a nifty search-and-add functionality that taps into tap into the web’s largest archive of concert audio (the Live Music Archive). In the future, I hoping to add a few key features including: playlist and voting capabilities, basic track editing (fade-in and fade-out), and a more robust set of sharing options.",1,0,1,track+playlist+audio,GitHub
23,playlistATTR,https://github.com/margottig/playlistATTR.git,"This project is relevant to music lovers. Not only will it help to determine how accurate is the musical preference of a listener, it could also help understand which audio features are likely to become more pleasant than others. An ensemble to build machine learning algorithms that can predict the musical taste (like/dislike) of a user based on the tracks presented in his Spotify playlist will be made.",1,0,1,track+playlist+audio,GitHub
24,Echo-Music-Player,https://github.com/sudama6998/Echo-Music-Player.git,"Echo is a simple, easy to use Music Player app designed using Open Source Code having a powerful Equalizer. It is Free to use and download.  It Sorts the Music based on Name as well as based on Date Added. Supports nearly all Music Formats. The Embedded equalizer in the app will make you love it and imparts the Professional Look to the App. You can Control the Equalizer using volume adjustments. You Can also add your favorites to the App library and play them later. The All New Shake to Change Feature will touch your hearts deep.  Key Features :- #Shake to Change Functionality : Give your phone a shake to change the playing track #Supports All types of Audio Files #Powerful Open Source Equalizer #Headset/Bluetooth Controls #Create Custom Playlists by Adding your Tracks to Favorites #Smart Remembering automatically applies previously Selected Controls #User Friendly - Great UI and UX  Hope that Everybody Loves this App and Enjoy the new music playing experience.  Note :-  1.) This is an Open Source App whose project problem statement is offered by Internshala to its students undergoing their courses. This app belongs to Internshala, MIT and all open source communities i.e. GitHub, Stack Overflow etc. whose resources i used while its development. 2.) I am not earning a penny with this app.",1,0,1,track+playlist+audio,GitHub
25,TotalPlaylistGenerator,https://github.com/Mystified131/TotalPlaylistGenerator.git,Makes a playlist of audio tracks in a particular directory,0,0,0,track+playlist+audio,GitHub
26,WPFAudioPlayer,https://github.com/GregorJ101/WPFAudioPlayer.git,"Lightweight, versatile player for audio tracks and playlists",0,0,0,track+playlist+audio,GitHub
27,soundcloud-uploader,https://github.com/simianarmy/soundcloud-uploader.git,Uploads audio tracks to SoundCloud with options for playlists,0,0,0,track+playlist+audio,GitHub
28,spotify-frontend-app,https://github.com/Berns-C/spotify-frontend-app.git,An app that displays Spotify User's playlists and shows its playlists' tracks with preview audio.,0,0,0,track+playlist+audio,GitHub
29,Audio-play-list,https://github.com/Ahmed-Hossam-6/Audio-play-list.git,"ِِِِAn interactive audio playlist where user can add, remove and search audio tracks.",0,0,0,track+playlist+audio,GitHub
30,CS182-Spotify-AudioFeature-Cluster,https://github.com/wsmiles000/CS182-Spotify-AudioFeature-Cluster.git,Spotify Library playlist generator that relies on track audio features to algorithmically cluster songs into separate playlists. ,0,0,0,track+playlist+audio,GitHub
31,dynamic-audio-player,https://github.com/msalsas/dynamic-audio-player.git,Audio player Wordpress plugin with a dynamic playlist and shortcodes. Tracks keep playing during navigation.,0,0,0,track+playlist+audio,GitHub
32,unsupervised_playlist_generation,https://github.com/Awni00/unsupervised_playlist_generation.git,experimenting with generating playlists through unsupervised clustering of the audio features of a list of tracks.,0,1,0,track+playlist+audio,GitHub
33,playlist-dl,https://github.com/mymikemiller/playlist-dl.git,"Download all videos (or just the audio) in a youtube playlist, retaining track order",0,0,0,track+playlist+audio,GitHub
34,audio-player,https://github.com/Nomta/audio-player.git,"A handy playlist widget based on Yandex Audio, displaying tracks as a list",0,0,0,track+playlist+audio,GitHub
35,tube.u,https://github.com/shoce/tube.u.git,"Download audio track of a Youtube video, or all videos from a playlist",0,0,0,track+playlist+audio,GitHub
36,spotiboard,https://github.com/jl2672/spotiboard.git,A Spotify dashboard app that tracks your top tracks and artists and analyzes your playlists for various audio features,0,1,0,track+playlist+audio,GitHub
37,mood-sort,https://github.com/erin2722/mood-sort.git,Utilizes the Spotify API to sort large user playlists into smaller playlists by mood as determined by each track's audio features.,0,0,0,track+playlist+audio,GitHub
38,spotify-playlist-analyzer,https://github.com/jnk2016/spotify-playlist-analyzer.git,"A web-app designed for visualizing, sorting, and filtering a playlist/artist/album's tracks by audio features and other analyzed properties of the songs in the playlist.",0,0,0,track+playlist+audio,GitHub
39,web-based-audio-player,https://github.com/harshchokshi/web-based-audio-player.git,Web based audio player not only play tracks from playlist but also user can add song to the playlist without interrupting on going music.,0,0,0,track+playlist+audio,GitHub
40,mixtape_generator,https://github.com/tombetthauser/mixtape_generator.git,"A ffmpeg script that dowloads and extracts audio from youtube playlists, slows down each track and crossfades all the tracks together into a single mp3.",0,0,0,track+playlist+audio,GitHub
41,derange,https://github.com/MichaelFahey/derange.git,"DeRange is a GUI utility which tracks video media files, Normalizes and Compresses audio, manages tags, and creates tag-based XSPF playlists plus more.",0,0,0,track+playlist+audio,GitHub
42,Audio-Visualizer,https://github.com/JJPhan/Audio-Visualizer.git,"Jordan's Audio Visualizer: Build using Javascript, HTML, CSS, and WebAudioAPI. Give it a try upload your favorite track or select a song from the playlist!",0,0,0,track+playlist+audio,GitHub
43,web-audio-player,https://github.com/AnThienNguyen/web-audio-player.git,Audio player built using Spotify API. Uses Spotify for authentication and react context api to keep track of playlist and songs information.,0,0,0,track+playlist+audio+spotify-api+reactjs+context-api+firebase+react-hooks+javascript+css,GitHub
44,vaasco-blogcast,https://github.com/indylabs/vaasco-blogcast.git,Vaasco Blogcast is a WordPress plugin which uses Web Components (via Polymer) to automatically convert categories and blog posts to playlists of audio tracks.,0,0,0,track+playlist+audio,GitHub
45,radioshake,https://github.com/spinlud/radioshake.git,Android application for generating dynamic audio playlists based on user tastes. Specifically the tracks of the generated playlists are selected through a recommendation engine based on collaborative filtering algorithm.,0,0,0,track+playlist+audio,GitHub
46,music_player,https://github.com/ali-coder1/music_player.git,"This is an Audio Player created by Flutter, works on iPhone and Android as well. Also included a playlist for multiple songs and audio tracker with a unique look.",0,0,0,track+playlist+audio,GitHub
47,SoundCloud-to-MP3-Downloader,https://github.com/soundcloud01/SoundCloud-to-MP3-Downloader.git, Sound Cloud mp3 downloaders online provides you highly-functional Soundcloud Downloader using which you can download music by pasting the URL of the soundcloud audio track in to the textbox and choose the appropriate file type to convert their audio track. You can simply save your favorite tracks as well as playlists in your library of PC or Smartphone.,0,0,0,track+playlist+audio,GitHub
48,Musics,https://github.com/Krawist/Musics.git,"It is an audio player developed in kotlin offering the basic functionality of audio players (listening to music, creating your own playlist (s), deleting sounds, see details of these ...). In addition to that it offers other interesting functions such as -the offline generation of lyrics of all music that the user desires -Make play-back tracks. -Share his creations. -Join the creations of other users, participate and / or give their opinion (comment, like, sharing).",0,0,0,track+playlist+audio+music+lyrics-generator+offline+kotlin-android+audio-player+playback-audio,GitHub
49,wafer-audio-free,https://github.com/allensulzen/wafer-audio-free.git,"Create an publish players with myriad options including playlist looping, two themes (light and dark), and one player. Player and track information can be updated in the admin page of the WordPress Dashboard. Use the player to showcase music, podcasts, or for any other audio application you can imagine!",0,0,0,track+playlist+audio,GitHub
